Global Variable: tcp_RtoMax, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_MaxConn, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_ActiveOpens, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_PassiveOpens, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_AttemptFails, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_EstabResets, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_CurrEstab, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_InSegs, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_OutSegs, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_RetransSegs, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_ConnTable, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_InErrs, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_OutRsts, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_HCInSegs, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_HCOutSegs, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_ConnectionTable, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_ListenerTable, Size: 56 bytes, Declared in: [unknown]
Global Variable: tcp_ListenerTable_columns, Size: 12 bytes, Declared in: [unknown]
Global Variable: tcp_ConnectionTable_get_next_cell_instance_and_value.tcp_pcb_nonlisten_lists, Size: 24 bytes, Declared in: [unknown]
Global Variable: tcp_ConnectionTable_get_cell_value.tcp_pcb_nonlisten_lists, Size: 24 bytes, Declared in: [unknown]
Global Variable: tcp_ConnectionTable_columns, Size: 24 bytes, Declared in: [unknown]
Global Variable: tcp_ConnTable_oid_ranges, Size: 80 bytes, Declared in: [unknown]
Global Variable: tcp_ConnTable_columns, Size: 60 bytes, Declared in: [unknown]
Global Variable: .str.289, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.1.290, Size: 42 bytes, Declared in: [unknown]
Global Variable: snmp_mib2_udp_root, Size: 24 bytes, Declared in: [unknown]
Global Variable: udp_nodes, Size: 64 bytes, Declared in: [unknown]
Global Variable: udp_inDatagrams, Size: 56 bytes, Declared in: [unknown]
Global Variable: udp_noPorts, Size: 56 bytes, Declared in: [unknown]
Global Variable: udp_inErrors, Size: 56 bytes, Declared in: [unknown]
Global Variable: udp_outDatagrams, Size: 56 bytes, Declared in: [unknown]
Global Variable: udp_Table, Size: 56 bytes, Declared in: [unknown]
Global Variable: udp_endpointTable, Size: 56 bytes, Declared in: [unknown]
Global Variable: udp_HCInDatagrams, Size: 56 bytes, Declared in: [unknown]
Global Variable: udp_HCOutDatagrams, Size: 56 bytes, Declared in: [unknown]
Global Variable: udp_endpointTable_columns, Size: 12 bytes, Declared in: [unknown]
Global Variable: udp_Table_oid_ranges, Size: 40 bytes, Declared in: [unknown]
Global Variable: udp_Table_columns, Size: 24 bytes, Declared in: [unknown]
Global Variable: snmp_inform_callback_arg, Size: 8 bytes, Declared in: [unknown]
Global Variable: snmp_inform_callback, Size: 8 bytes, Declared in: [unknown]
Global Variable: snmp_write_callback_arg, Size: 8 bytes, Declared in: [unknown]
Global Variable: snmp_write_callback, Size: 8 bytes, Declared in: [unknown]
Global Variable: snmp_community_trap, Size: 8 bytes, Declared in: [unknown]
Global Variable: snmp_community_write, Size: 8 bytes, Declared in: [unknown]
Global Variable: snmp_community, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.293, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.1.294, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.2.295, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.3.296, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.4.297, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.6.298, Size: 42 bytes, Declared in: [unknown]
Global Variable: .str.5.299, Size: 22 bytes, Declared in: [unknown]
Global Variable: .str.318, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.1.319, Size: 29 bytes, Declared in: [unknown]
Global Variable: .str.336, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.1.337, Size: 44 bytes, Declared in: [unknown]
Global Variable: .str.2.338, Size: 27 bytes, Declared in: [unknown]
Global Variable: req_id, Size: 4 bytes, Declared in: [unknown]
Global Variable: snmp_prepare_trap_oid.snmpTrapOID, Size: 36 bytes, Declared in: [unknown]
Global Variable: snmp_default_trap_version, Size: 1 bytes, Declared in: [unknown]
Global Variable: snmp_auth_traps_enabled, Size: 1 bytes, Declared in: [unknown]
Global Variable: trap_dst, Size: 28 bytes, Declared in: [unknown]
Global Variable: snmp_traps_handle, Size: 8 bytes, Declared in: [unknown]
Global Variable: snmp_send_trap_generic.oid, Size: 204 bytes, Declared in: [unknown]
Global Variable: snmp_send_trap_or_notification_or_inform_generic.snmp_v2_special_varbinds, Size: 448 bytes, Declared in: [unknown]
Global Variable: altcp_proxyconnect_functions, Size: 176 bytes, Declared in: [unknown]
Global Variable: .str.355, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.1.356, Size: 47 bytes, Declared in: [unknown]
Global Variable: .str.3.357, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.2.358, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.4.359, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.8.360, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.5.361, Size: 1 bytes, Declared in: [unknown]
Global Variable: .str.6.362, Size: 97 bytes, Declared in: [unknown]
Global Variable: .str.7.363, Size: 55 bytes, Declared in: [unknown]
Global Variable: data__index_html, Size: 1893 bytes, Declared in: [unknown]
Global Variable: data__404_html, Size: 718 bytes, Declared in: [unknown]
Global Variable: data__img_sics_gif, Size: 869 bytes, Declared in: [unknown]
Global Variable: file__index_html, Size: 32 bytes, Declared in: [unknown]
Global Variable: file__404_html, Size: 32 bytes, Declared in: [unknown]
Global Variable: file__img_sics_gif, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.364, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.15.365, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.3.366, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.1.367, Size: 35 bytes, Declared in: [unknown]
Global Variable: .str.2.368, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.13.369, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.14.370, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.10.371, Size: 3 bytes, Declared in: [unknown]
Global Variable: .str.11.372, Size: 2 bytes, Declared in: [unknown]
Global Variable: .str.12.373, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.4.374, Size: 20 bytes, Declared in: [unknown]
Global Variable: .str.5.375, Size: 90 bytes, Declared in: [unknown]
Global Variable: .str.6.376, Size: 55 bytes, Declared in: [unknown]
Global Variable: .str.7.377, Size: 87 bytes, Declared in: [unknown]
Global Variable: .str.8.378, Size: 78 bytes, Declared in: [unknown]
Global Variable: .str.9.379, Size: 68 bytes, Declared in: [unknown]
Global Variable: httpd_default_filenames, Size: 80 bytes, Declared in: [unknown]
Global Variable: http_uri_buf, Size: 64 bytes, Declared in: [unknown]
Global Variable: httpd_req_buf, Size: 1024 bytes, Declared in: [unknown]
Global Variable: .str.380, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.1.381, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.2.382, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.3.383, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.23.384, Size: 15 bytes, Declared in: [unknown]
Global Variable: .str.22.385, Size: 55 bytes, Declared in: [unknown]
Global Variable: .str.4.386, Size: 44 bytes, Declared in: [unknown]
Global Variable: .str.5.387, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.6.388, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.7.389, Size: 3 bytes, Declared in: [unknown]
Global Variable: .str.8.390, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.9.391, Size: 2 bytes, Declared in: [unknown]
Global Variable: .str.10.392, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.19.393, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.20.394, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.21.395, Size: 41 bytes, Declared in: [unknown]
Global Variable: .str.16.396, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.17.397, Size: 9 bytes, Declared in: [unknown]
Global Variable: .str.18.398, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.11.399, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.12.400, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.13.401, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.14.402, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.15.403, Size: 11 bytes, Declared in: [unknown]
Global Variable: lwiperf_txbuf_const, Size: 1600 bytes, Declared in: [unknown]
Global Variable: lwiperf_all_connections, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.406, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.1.407, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.2.408, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.3.409, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.4.410, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.5.411, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.6.412, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.12.413, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.13.414, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.7.415, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.11.416, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.8.417, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.9.418, Size: 15 bytes, Declared in: [unknown]
Global Variable: .str.10.419, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.14.420, Size: 18 bytes, Declared in: [unknown]
Global Variable: .str.15.421, Size: 13 bytes, Declared in: [unknown]
Global Variable: base64_table, Size: 64 bytes, Declared in: [unknown]
Global Variable: smtp_server_port, Size: 2 bytes, Declared in: [unknown]
Global Variable: smtp_result_strs, Size: 64 bytes, Declared in: [unknown]
Global Variable: smtp_auth_plain_len, Size: 8 bytes, Declared in: [unknown]
Global Variable: smtp_auth_plain, Size: 67 bytes, Declared in: [unknown]
Global Variable: smtp_pass, Size: 8 bytes, Declared in: [unknown]
Global Variable: smtp_username, Size: 8 bytes, Declared in: [unknown]
Global Variable: smtp_server, Size: 257 bytes, Declared in: [unknown]
Global Variable: .str.422, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.4.423, Size: 15 bytes, Declared in: [unknown]
Global Variable: .str.5.424, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.6.425, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.7.426, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.8.427, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.9.428, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.10.429, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.11.430, Size: 20 bytes, Declared in: [unknown]
Global Variable: .str.12.431, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.2.432, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.13.433, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.14.434, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.15.435, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.37.436, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.20.437, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.33.438, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.34.439, Size: 9 bytes, Declared in: [unknown]
Global Variable: .str.35.440, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.36.441, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.32.442, Size: 11 bytes, Declared in: [unknown]
Global Variable: .str.31.443, Size: 4 bytes, Declared in: [unknown]
Global Variable: .str.19.444, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.17.445, Size: 3 bytes, Declared in: [unknown]
Global Variable: .str.29.446, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.30.447, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.23.448, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.24.449, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.25.450, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.26.451, Size: 12 bytes, Declared in: [unknown]
Global Variable: .str.27.452, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.28.453, Size: 13 bytes, Declared in: [unknown]
Global Variable: .str.18.454, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.21.455, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.22.456, Size: 4 bytes, Declared in: [unknown]
Global Variable: .str.16.457, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.1.458, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.3.459, Size: 38 bytes, Declared in: [unknown]
Global Variable: sntp_retry_timeout, Size: 4 bytes, Declared in: [unknown]
Global Variable: sntp_servers, Size: 28 bytes, Declared in: [unknown]
Global Variable: sntp_pcb, Size: 8 bytes, Declared in: [unknown]
Global Variable: sntp_opmode, Size: 1 bytes, Declared in: [unknown]
Global Variable: .str.462, Size: 43 bytes, Declared in: [unknown]
Global Variable: .str.1.463, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.4.464, Size: 20 bytes, Declared in: [unknown]
Global Variable: .str.2.467, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.3.468, Size: 60 bytes, Declared in: [unknown]
Global Variable: pending_tc_questions, Size: 8 bytes, Declared in: [unknown]
Global Variable: v6group, Size: 24 bytes, Declared in: [unknown]
Global Variable: v4group, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_tab_MDNS_PKTS, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_MDNS_PKTS, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_MDNS_PKTS_base, Size: 323 bytes, Declared in: [unknown]
Global Variable: mdns_name_result_cb, Size: 8 bytes, Declared in: [unknown]
Global Variable: netif_callback, Size: 16 bytes, Declared in: [unknown]
Global Variable: mdns_pcb, Size: 8 bytes, Declared in: [unknown]
Global Variable: mdns_netif_client_id, Size: 1 bytes, Declared in: [unknown]
Global Variable: mdns_requests, Size: 704 bytes, Declared in: [unknown]
Global Variable: memp_MDNS_PKTS, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.469, Size: 20 bytes, Declared in: [unknown]
Global Variable: .str.1.472, Size: 35 bytes, Declared in: [unknown]
Global Variable: .str.2.473, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.3.474, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.4.475, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.5.476, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.33.477, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.32.480, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.6.481, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.7.482, Size: 44 bytes, Declared in: [unknown]
Global Variable: .str.8.483, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.9.484, Size: 42 bytes, Declared in: [unknown]
Global Variable: .str.10.485, Size: 42 bytes, Declared in: [unknown]
Global Variable: .str.11.488, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.12.489, Size: 41 bytes, Declared in: [unknown]
Global Variable: .str.13.490, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.14.491, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.15.492, Size: 51 bytes, Declared in: [unknown]
Global Variable: .str.16.493, Size: 70 bytes, Declared in: [unknown]
Global Variable: .str.17.494, Size: 36 bytes, Declared in: [unknown]
Global Variable: .str.18.495, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.19.496, Size: 41 bytes, Declared in: [unknown]
Global Variable: .str.20.497, Size: 42 bytes, Declared in: [unknown]
Global Variable: .str.21.498, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.22.499, Size: 44 bytes, Declared in: [unknown]
Global Variable: .str.23.500, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.24.501, Size: 45 bytes, Declared in: [unknown]
Global Variable: .str.25.504, Size: 47 bytes, Declared in: [unknown]
Global Variable: .str.26.505, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.27.506, Size: 35 bytes, Declared in: [unknown]
Global Variable: .str.28.507, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.29.508, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.30.509, Size: 49 bytes, Declared in: [unknown]
Global Variable: .str.31.510, Size: 18 bytes, Declared in: [unknown]
Global Variable: .str.34.515, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.35.516, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.38.517, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.39.518, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.37.519, Size: 43 bytes, Declared in: [unknown]
Global Variable: .str.36.520, Size: 50 bytes, Declared in: [unknown]
Global Variable: dnssd_protos, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.15.545, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.16.546, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.557, Size: 50 bytes, Declared in: [unknown]
Global Variable: .str.1.558, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.2.559, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.3.562, Size: 50 bytes, Declared in: [unknown]
Global Variable: .str.4.563, Size: 4 bytes, Declared in: [unknown]
Global Variable: .str.5.566, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.6.567, Size: 44 bytes, Declared in: [unknown]
Global Variable: .str.13.568, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.14.569, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.7.572, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.8.573, Size: 45 bytes, Declared in: [unknown]
Global Variable: .str.9.574, Size: 8 bytes, Declared in: [unknown]
Global Variable: .str.10.577, Size: 47 bytes, Declared in: [unknown]
Global Variable: .str.11.580, Size: 47 bytes, Declared in: [unknown]
Global Variable: .str.12.581, Size: 48 bytes, Declared in: [unknown]
Global Variable: netbiosns_pcb, Size: 8 bytes, Declared in: [unknown]
Global Variable: netbiosns_local_name, Size: 16 bytes, Declared in: [unknown]
Global Variable: .str.2.584, Size: 2 bytes, Declared in: [unknown]
Global Variable: .str.585, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.1.586, Size: 43 bytes, Declared in: [unknown]
Global Variable: tftp_state, Size: 80 bytes, Declared in: [unknown]
Global Variable: .str.7.587, Size: 43 bytes, Declared in: [unknown]
Global Variable: .str.8.588, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.9.589, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.10.590, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.11.591, Size: 31 bytes, Declared in: [unknown]
Global Variable: .str.12.592, Size: 14 bytes, Declared in: [unknown]
Global Variable: .str.13.593, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.14.594, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.15.595, Size: 19 bytes, Declared in: [unknown]
Global Variable: .str.16.596, Size: 22 bytes, Declared in: [unknown]
Global Variable: .str.17.597, Size: 18 bytes, Declared in: [unknown]
Global Variable: .str.18.598, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.603, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.1.604, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.2.607, Size: 39 bytes, Declared in: [unknown]
Global Variable: .str.3.608, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.4.609, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.19.610, Size: 6 bytes, Declared in: [unknown]
Global Variable: .str.20.611, Size: 9 bytes, Declared in: [unknown]
Global Variable: .str.21.612, Size: 7 bytes, Declared in: [unknown]
Global Variable: .str.5.613, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.6.614, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.615, Size: 29 bytes, Declared in: [unknown]
Global Variable: .str.1.616, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.2.617, Size: 28 bytes, Declared in: [unknown]
Global Variable: .str.3.618, Size: 31 bytes, Declared in: [unknown]
Global Variable: .str.4.619, Size: 36 bytes, Declared in: [unknown]
Global Variable: .str.5.620, Size: 36 bytes, Declared in: [unknown]
Global Variable: .str.32.621, Size: 31 bytes, Declared in: [unknown]
Global Variable: .str.33.622, Size: 61 bytes, Declared in: [unknown]
Global Variable: .str.30.623, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.31.624, Size: 53 bytes, Declared in: [unknown]
Global Variable: .str.29.625, Size: 36 bytes, Declared in: [unknown]
Global Variable: .str.28.626, Size: 36 bytes, Declared in: [unknown]
Global Variable: .str.6.629, Size: 31 bytes, Declared in: [unknown]
Global Variable: .str.7.630, Size: 30 bytes, Declared in: [unknown]
Global Variable: .str.8.631, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.9.632, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.10.633, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.11.636, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.12.641, Size: 36 bytes, Declared in: [unknown]
Global Variable: .str.13.642, Size: 37 bytes, Declared in: [unknown]
Global Variable: .str.14.643, Size: 41 bytes, Declared in: [unknown]
Global Variable: .str.15.644, Size: 52 bytes, Declared in: [unknown]
Global Variable: .str.16.645, Size: 61 bytes, Declared in: [unknown]
Global Variable: .str.17.646, Size: 64 bytes, Declared in: [unknown]
Global Variable: .str.18.647, Size: 59 bytes, Declared in: [unknown]
Global Variable: .str.19.648, Size: 47 bytes, Declared in: [unknown]
Global Variable: .str.20.649, Size: 62 bytes, Declared in: [unknown]
Global Variable: .str.21.650, Size: 65 bytes, Declared in: [unknown]
Global Variable: .str.22.651, Size: 62 bytes, Declared in: [unknown]
Global Variable: .str.23.652, Size: 65 bytes, Declared in: [unknown]
Global Variable: .str.24.653, Size: 60 bytes, Declared in: [unknown]
Global Variable: .str.25.654, Size: 5 bytes, Declared in: [unknown]
Global Variable: .str.42.655, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.43.656, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.40.657, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.41.658, Size: 40 bytes, Declared in: [unknown]
Global Variable: .str.44.659, Size: 34 bytes, Declared in: [unknown]
Global Variable: .str.39.660, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.35.661, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.36.662, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.37.663, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.38.664, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.34.665, Size: 35 bytes, Declared in: [unknown]
Global Variable: .str.26.666, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.27.667, Size: 41 bytes, Declared in: [unknown]
Global Variable: dns_last_pcb_idx, Size: 1 bytes, Declared in: [unknown]
Global Variable: dns_seqno, Size: 1 bytes, Declared in: [unknown]
Global Variable: dns_requests, Size: 96 bytes, Declared in: [unknown]
Global Variable: dns_pcbs, Size: 32 bytes, Declared in: [unknown]
Global Variable: dns_table, Size: 1184 bytes, Declared in: [unknown]
Global Variable: dns_servers, Size: 48 bytes, Declared in: [unknown]
Global Variable: dns_mquery_v6group, Size: 24 bytes, Declared in: [unknown]
Global Variable: dns_mquery_v4group, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.1.682, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.2.683, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.3.684, Size: 31 bytes, Declared in: [unknown]
Global Variable: .str.5.685, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.4.686, Size: 24 bytes, Declared in: [unknown]
Global Variable: .str.689, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.690, Size: 10 bytes, Declared in: [unknown]
Global Variable: .str.1.691, Size: 35 bytes, Declared in: [unknown]
Global Variable: ip_data, Size: 88 bytes, Declared in: [unknown]
Global Variable: ip_addr_any_type, Size: 24 bytes, Declared in: [unknown]
Global Variable: lfree, Size: 8 bytes, Declared in: [unknown]
Global Variable: mem_mutex, Size: 8 bytes, Declared in: [unknown]
Global Variable: ram_end, Size: 8 bytes, Declared in: [unknown]
Global Variable: ram, Size: 8 bytes, Declared in: [unknown]
Global Variable: ram_heap, Size: 10259 bytes, Declared in: [unknown]
Global Variable: .str.706, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.1.707, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.2.710, Size: 33 bytes, Declared in: [unknown]
Global Variable: .str.3.711, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.4.712, Size: 38 bytes, Declared in: [unknown]
Global Variable: .str.5.713, Size: 50 bytes, Declared in: [unknown]
Global Variable: .str.13.714, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.14.715, Size: 26 bytes, Declared in: [unknown]
Global Variable: .str.15.716, Size: 27 bytes, Declared in: [unknown]
Global Variable: .str.16.717, Size: 42 bytes, Declared in: [unknown]
Global Variable: .str.6.718, Size: 23 bytes, Declared in: [unknown]
Global Variable: .str.7.719, Size: 32 bytes, Declared in: [unknown]
Global Variable: .str.8.720, Size: 17 bytes, Declared in: [unknown]
Global Variable: .str.9.723, Size: 25 bytes, Declared in: [unknown]
Global Variable: .str.10.724, Size: 48 bytes, Declared in: [unknown]
Global Variable: .str.11.725, Size: 47 bytes, Declared in: [unknown]
Global Variable: .str.12.726, Size: 35 bytes, Declared in: [unknown]
Global Variable: memp_tab_PBUF_POOL, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_PBUF_POOL, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_PBUF_POOL_base, Size: 33603 bytes, Declared in: [unknown]
Global Variable: memp_tab_PBUF, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_PBUF, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_PBUF_base, Size: 387 bytes, Declared in: [unknown]
Global Variable: memp_tab_MLD6_GROUP, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_MLD6_GROUP, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_MLD6_GROUP_base, Size: 163 bytes, Declared in: [unknown]
Global Variable: memp_tab_IP6_REASSDATA, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_IP6_REASSDATA, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_IP6_REASSDATA_base, Size: 5283 bytes, Declared in: [unknown]
Global Variable: memp_tab_ND6_QUEUE, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_ND6_QUEUE, Size: 24 bytes, Declared in: [unknown]
Global Variable: memp_memory_ND6_QUEUE_base, Size: 323 bytes, Declared in: [unknown]
Global Variable: memp_tab_NETDB, Size: 8 bytes, Declared in: [unknown]
Global Variable: memp_stats_NETDB, Size: 24 bytes, Declared in: [unknown]
